id,area,city,cluster,riskLevel,riskScore,totalViolations,accidentCount,lat,lon
cl_10965,Hingna Industrial,Nagpur,0,Low,0.0,0,0,21.09064713393259,79.06278747056166
cl_10966,Andheri-Kurla,Mumbai,2,High,0.0,0,0,19.08318626492003,72.84285879136559
cl_10967,Jaipur,Jaipur,0,Low,0.0,0,0,20.00499059759629,77.99980179163073
cl_10968,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.989289087653994,77.57954175905006
cl_10969,Lower Parel,Mumbai,2,High,0.0,0,0,19.01689365599869,72.84437600567914
cl_10970,Chennai,Chennai,1,Medium,0.0,0,0,20.00907200773911,77.99426584009998
cl_10971,Jaipur,Jaipur,0,Low,0.0,0,0,19.9957787093987,77.99044213530318
cl_10972,Mehdipatnam,Hyderabad,0,Low,0.0,0,0,17.331667733460055,78.42274545892225
cl_10973,Bhopal,Bhopal,0,Low,0.0,0,0,19.99924472675254,77.9956151491079
cl_10974,Lucknow,Lucknow,0,Low,0.0,0,0,20.00171128813378,77.990648220565
cl_10975,Shivajinagar,Pune,1,Medium,0.0,0,0,18.508424338734315,73.82979438670246
cl_10976,Chennai,Chennai,0,Low,0.0,0,0,19.991466847424302,78.00242320944118
cl_10977,Kolkata,Kolkata,0,Low,0.0,0,0,20.005710856393943,78.00686485361929
cl_10978,Mehdipatnam,Hyderabad,0,Low,0.0,0,0,17.334509363619674,78.41358009626094
cl_10979,Karol Bagh,Delhi,0,Low,0.0,0,0,28.658348569444048,77.23470759005853
cl_10980,Jaipur,Jaipur,0,Low,0.0,0,0,20.00192362087843,77.99797036430299
cl_10981,Kolkata,Kolkata,0,Low,0.0,0,0,19.99232603697567,77.99461397314018
cl_10982,Pashan,Pune,2,High,0.0,0,0,18.57084703667681,73.83514760461736
cl_10983,Basavanagudi,Bengaluru,1,Medium,0.0,0,0,12.95034801459055,77.5401919601443
cl_10984,Chennai,Chennai,0,Low,0.0,0,0,20.00852998209756,77.99719499170342
cl_10985,Andheri-Kurla,Mumbai,2,High,0.0,0,0,19.089327074712788,72.83874440062732
cl_10986,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.007829938373263,78.00779334343142
cl_10987,Miyapur,Hyderabad,0,Low,0.0,0,0,17.506043815423617,78.40160838524592
cl_10988,Bhopal,Bhopal,0,Low,0.0,0,0,19.99520562020623,77.99530945080785
cl_10989,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.000386838418883,77.99061107737809
cl_10990,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.98377426952383,77.56783361639059
cl_10991,Lucknow,Lucknow,0,Low,0.0,0,0,20.002494221036837,78.00369935279012
cl_10992,Wakad,Pune,2,High,0.0,0,0,18.57747265308025,73.80224950107782
cl_10993,Connaught Place,Delhi,0,Low,0.0,0,0,28.631776734814963,77.21471693206314
cl_10994,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.992076637914536,78.0054201232334
cl_10995,Marine Drive,Mumbai,2,High,0.0,0,0,18.94509915276498,72.81784863324047
cl_10996,Lucknow,Lucknow,0,Low,0.0,0,0,20.004699685377062,78.00435177904512
cl_10997,Bhopal,Bhopal,0,Low,0.0,0,0,19.993980557426667,78.00679169353926
cl_10998,Kharadi,Pune,2,High,0.0,0,0,18.5379006976275,73.88308598198417
cl_10999,Sonegaon,Nagpur,0,Low,0.0,0,0,21.120899506997542,79.03650792092478
cl_11000,Bhopal,Bhopal,0,Low,0.0,0,0,19.994030824549704,77.99339107447189
cl_11001,Uppal,Hyderabad,0,Low,0.0,0,0,17.464404972613075,78.56705910683345
cl_11002,Bhopal,Bhopal,0,Low,0.0,0,0,20.00381751372044,77.99957801602628
cl_11003,Aundh,Pune,2,High,0.0,0,0,18.5687002504644,73.82339823829733
cl_11004,Kolkata,Kolkata,0,Low,0.0,0,0,19.998854109002476,78.00680254345778
cl_11005,Chennai,Chennai,0,Low,0.0,0,0,19.99790411609171,78.00830793961471
cl_11006,Kolkata,Kolkata,0,Low,0.0,0,0,19.999293139394226,78.00487593975629
cl_11007,Chennai,Chennai,0,Low,0.0,0,0,19.99593912665462,78.00475168209158
cl_11008,Lucknow,Lucknow,0,Low,0.0,0,0,19.99705128853014,77.9966528571979
cl_11009,Bhopal,Bhopal,0,Low,0.0,0,0,19.990492635539933,78.00743073112207
cl_11010,Chennai,Chennai,0,Low,0.0,0,0,20.000000348216165,77.99562354249281
cl_11011,Lucknow,Lucknow,0,Low,0.0,0,0,19.99177737521992,77.9961660459468
cl_11012,Lucknow,Lucknow,0,Low,0.0,0,0,20.006465047567588,78.0038854863346
cl_11013,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00219084824273,77.99199163153045
cl_11014,Lucknow,Lucknow,0,Low,0.0,0,0,19.993608111047838,78.00431342803263
cl_11015,Bhopal,Bhopal,0,Low,0.0,0,0,20.002609731834276,78.005143654076
cl_11016,Miyapur,Hyderabad,0,Low,0.0,0,0,17.496227188052064,78.40048288490162
cl_11017,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.98324759450703,77.57356679274906
cl_11018,Chembur,Mumbai,2,High,0.0,0,0,19.063451390946398,72.91877307827492
cl_11019,Charminar,Hyderabad,0,Low,0.0,0,0,17.3644527078533,78.56186433281349
cl_11020,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.073712705915916,72.87763154251634
cl_11021,JP Nagar,Bengaluru,0,Low,0.0,0,0,12.90226316299426,77.55619670899286
cl_11022,Lucknow,Lucknow,0,Low,0.0,0,0,20.007898140310957,78.00044927435232
cl_11023,Pashan,Pune,2,High,0.0,0,0,18.560633173896647,73.84594223888406
cl_11024,Chembur,Mumbai,2,High,0.0,0,0,19.06372804611972,72.91894635592749
cl_11025,Koramangala,Bengaluru,0,Low,0.0,0,0,12.933685439642357,77.62081882567328
cl_11026,Whitefield,Bengaluru,0,Low,0.0,0,0,12.970294632023151,77.63551841235211
cl_11027,Kolkata,Kolkata,0,Low,0.0,0,0,20.00595187649261,77.99718702477199
cl_11028,Saket,Delhi,0,Low,0.0,0,0,28.566872394658738,77.2015259360747
cl_11029,Kolkata,Kolkata,0,Low,0.0,0,0,20.008145889887235,78.00471144314281
cl_11030,Saket,Delhi,0,Low,0.0,0,0,28.574962698433666,77.20348546035635
cl_11031,Khapri,Nagpur,0,Low,0.0,0,0,21.19752033506289,79.08329785046695
cl_11032,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00374702944936,78.00273697454237
cl_11033,Goregaon,Mumbai,2,High,0.0,0,0,19.129895913480905,72.8938406386466
cl_11034,Electronic City,Bengaluru,0,Low,0.0,0,0,12.889211020535592,77.59671195233585
cl_11035,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.983654443398066,77.56799507497159
cl_11036,Ahmedabad,Ahmedabad,1,Medium,0.0,0,0,19.99218781895664,77.9987927491104
cl_11037,Manyata Tech Park,Bengaluru,0,Low,0.0,0,0,13.029413157803422,77.6349895292229
cl_11038,Kolkata,Kolkata,0,Low,0.0,0,0,19.999553211440645,77.9988065994017
cl_11039,Gachibowli ORR,Hyderabad,0,Low,0.0,0,0,17.437732375661813,78.34468279145813
cl_11040,Bhopal,Bhopal,0,Low,0.0,0,0,19.999975836926502,78.00704351000927
cl_11041,Gachibowli ORR,Hyderabad,0,Low,0.0,0,0,17.43865433331242,78.3526648504306
cl_11042,Hinjewadi,Pune,2,High,0.0,0,0,18.51126957043848,73.84810519060795
cl_11043,Lower Parel,Mumbai,2,High,0.0,0,0,19.023226740616764,72.84798862078196
cl_11044,Karol Bagh,Delhi,0,Low,0.0,0,0,28.6440563855246,77.23690056051146
cl_11045,Nariman Point,Mumbai,2,High,0.0,0,0,18.98422225114289,72.83760636990495
cl_11046,Lakshmi Nagar,Nagpur,0,Low,0.0,0,0,21.162488903523784,79.03108666491491
cl_11047,Basavanagudi,Bengaluru,0,Low,0.0,0,0,12.95511384598226,77.54190118369272
cl_11048,Secunderabad,Hyderabad,0,Low,0.0,0,0,17.45089989979493,78.5150603078172
cl_11049,Lucknow,Lucknow,0,Low,0.0,0,0,19.99587007826883,78.00445942595464
cl_11050,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.9911701212598,77.99427800357662
cl_11051,Bhopal,Bhopal,0,Low,0.0,0,0,19.99994671002466,77.99771126646395
cl_11052,Thane GB Road,Mumbai,2,High,0.0,0,0,19.190399210156137,72.97685019289096
cl_11053,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00251688561784,78.00666461842368
cl_11054,Lucknow,Lucknow,0,Low,0.0,0,0,19.99886330658863,77.99633293903149
cl_11055,JP Nagar,Bengaluru,0,Low,0.0,0,0,12.904103591202803,77.5516062878462
cl_11056,Kolkata,Kolkata,0,Low,0.0,0,0,20.009202055353263,78.00427107987241
cl_11057,Chennai,Chennai,0,Low,0.0,0,0,19.992556220908074,77.99750212316209
cl_11058,Kolkata,Kolkata,0,Low,0.0,0,0,20.00624371981328,77.99239776240867
cl_11059,Chembur,Mumbai,2,High,0.0,0,0,19.066289638428263,72.92800345941673
cl_11060,Kolkata,Kolkata,0,Low,0.0,0,0,20.00990414537172,78.00869389454725
cl_11061,Lucknow,Lucknow,0,Low,0.0,0,0,20.002975510332465,78.00704269897344
cl_11062,Kamptee Road,Nagpur,0,Low,0.0,0,0,21.17304532023169,79.1164212162505
cl_11063,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.9811301072532,77.56463497729486
cl_11064,Lucknow,Lucknow,0,Low,0.0,0,0,20.003202160716054,78.00106348796933
cl_11065,Kolkata,Kolkata,0,Low,0.0,0,0,19.99540796310312,77.99431608912023
cl_11066,Nariman Point,Mumbai,2,High,0.0,0,0,18.9907703895604,72.83339425985918
cl_11067,Dadar Junction,Mumbai,2,High,0.0,0,0,19.03379969820608,72.85905891791086
cl_11068,Chennai,Chennai,0,Low,0.0,0,0,19.99696277510528,78.00631474171286
cl_11069,Pratap Nagar,Nagpur,0,Low,0.0,0,0,21.138765538499744,79.05213108489444
cl_11070,Miyapur,Hyderabad,0,Low,0.0,0,0,17.49445976685683,78.4071185287497
cl_11071,Chennai,Chennai,0,Low,0.0,0,0,19.99456349097594,77.9930714965886
cl_11072,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00328497088702,78.00264848329546
cl_11073,Chembur,Mumbai,2,High,0.0,0,0,19.06009563660982,72.91884172800938
cl_11074,Chennai,Chennai,0,Low,0.0,0,0,20.009810859086517,78.00771809158465
cl_11075,Rohini,Delhi,0,Low,0.0,0,0,28.665147003690265,77.45469208467166
cl_11076,Lucknow,Lucknow,0,Low,0.0,0,0,19.991642558499496,78.00733611193264
cl_11077,Jaipur,Jaipur,0,Low,0.0,0,0,20.001913169131683,77.99959668249019
cl_11078,Pashan,Pune,2,High,0.0,0,0,18.56634108652593,73.83437846176629
cl_11079,India Gate Area,Delhi,0,Low,0.0,0,0,28.612050547577137,77.22535770503998
cl_11080,Charminar,Hyderabad,0,Low,0.0,0,0,17.36510629610311,78.56405764392902
cl_11081,Electronic City,Bengaluru,0,Low,0.0,0,0,12.892379860126589,77.58438959745824
cl_11082,Bhopal,Bhopal,0,Low,0.0,0,0,19.99505260816461,78.0057584368665
cl_11083,Lucknow,Lucknow,0,Low,0.0,0,0,20.00418907203245,77.99775453404041
cl_11084,Chennai,Chennai,0,Low,0.0,0,0,19.99481681550408,77.99406706570639
cl_11085,Connaught Place,Delhi,0,Low,0.0,0,0,28.629814325622704,77.21380669092186
cl_11086,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99555328981819,78.00200993959633
cl_11087,Electronic City,Bengaluru,0,Low,0.0,0,0,12.897861466401954,77.58439863980983
cl_11088,Bhopal,Bhopal,0,Low,0.0,0,0,19.99517089974412,78.00667840171607
cl_11089,Dwarka,Delhi,0,Low,0.0,0,0,28.58219350389356,77.05628593733852
cl_11090,Chennai,Chennai,0,Low,0.0,0,0,19.99677480807125,78.005022542042
cl_11091,Goregaon,Mumbai,2,High,0.0,0,0,19.129188350551598,72.89300205756159
cl_11092,Kolkata,Kolkata,0,Low,0.0,0,0,20.00617836432064,77.99450745214591
cl_11093,Hinjewadi,Pune,2,High,0.0,0,0,18.517823839724542,73.86165892922277
cl_11094,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99046425788082,78.00662378668152
cl_11095,Kukatpally,Hyderabad,0,Low,0.0,0,0,17.38068907420427,78.37724999394239
cl_11096,Chennai,Chennai,0,Low,0.0,0,0,19.99410535578585,78.00418078132262
cl_11097,Bajaj Nagar,Nagpur,0,Low,0.0,0,0,21.0986720076247,79.1056730362887
cl_11098,Sitabuldi,Nagpur,0,Low,0.0,0,0,21.1411051868122,79.08814342797343
cl_11099,Manyata Tech Park,Bengaluru,0,Low,0.0,0,0,13.0154333926936,77.63327256270912
cl_11100,Hebbal Flyover,Bengaluru,0,Low,0.0,0,0,13.027558821992226,77.59867283748906
cl_11101,Kdk Road,Nagpur,0,Low,0.0,0,0,21.19199198338145,79.0602315732121
cl_11102,Jaipur,Jaipur,0,Low,0.0,0,0,19.999389252961628,77.99088850198089
cl_11103,Chennai,Chennai,0,Low,0.0,0,0,20.004709139445332,78.00120271542792
cl_11104,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99832094769324,77.9902189411846
cl_11105,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99270430674547,78.00336057254161
cl_11106,Pashan,Pune,2,High,0.0,0,0,18.56957463227985,73.83287634877512
cl_11107,Chennai,Chennai,0,Low,0.0,0,0,19.991799260318118,78.00515115188095
cl_11108,Bhopal,Bhopal,0,Low,0.0,0,0,20.00719981302341,77.9937962426907
cl_11109,Malleshwaram,Bengaluru,0,Low,0.0,0,0,13.015286267402091,77.57143886491129
cl_11110,Jaipur,Jaipur,0,Low,0.0,0,0,20.00149956497213,78.00196749466053
cl_11111,Mankapur,Nagpur,0,Low,0.0,0,0,21.15525334628293,79.02769661377492
cl_11112,Bhopal,Bhopal,0,Low,0.0,0,0,19.99319052327194,77.99360085989358
cl_11113,Lucknow,Lucknow,0,Low,0.0,0,0,19.99137498554322,77.99497684794967
cl_11114,Jaipur,Jaipur,0,Low,0.0,0,0,20.008211371262544,77.9994322069921
cl_11115,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.6305298635033,77.28897513035326
cl_11116,Lower Parel,Mumbai,2,High,0.0,0,0,19.022480352700985,72.84520827191089
cl_11117,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.992950742378863,77.99539171549594
cl_11118,Chennai,Chennai,1,Medium,0.0,0,0,20.00085149935797,77.99353503551892
cl_11119,Pashan,Pune,2,High,0.0,0,0,18.57593768817424,73.84996688221837
cl_11120,Lucknow,Lucknow,0,Low,0.0,0,0,19.99758776769664,78.00953043156697
cl_11121,Lucknow,Lucknow,0,Low,0.0,0,0,19.991540350925074,78.00874486797126
cl_11122,Jaipur,Jaipur,1,Medium,0.0,0,0,20.00047826483232,77.99899888189816
cl_11123,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.004878739117352,77.99040295827045
cl_11124,Lucknow,Lucknow,0,Low,0.0,0,0,19.997845890342987,77.99716127839419
cl_11125,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.005131961700823,78.00144276968336
cl_11126,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.977021312114926,77.56376162027739
cl_11127,Jaipur,Jaipur,0,Low,0.0,0,0,20.007528928525893,77.9914386502785
cl_11128,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.078685134884346,72.88062227252237
cl_11129,Katraj,Pune,1,Medium,0.0,0,0,18.500501662414464,73.8612116822232
cl_11130,Bhopal,Bhopal,0,Low,0.0,0,0,19.99229964741013,78.00796480613431
cl_11131,Malleshwaram,Bengaluru,0,Low,0.0,0,0,13.017586530071066,77.58553588795577
cl_11132,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.997487863179664,78.00452315513634
cl_11133,Uppal,Hyderabad,0,Low,0.0,0,0,17.467754646045986,78.56955290001278
cl_11134,Uppal,Hyderabad,0,Low,0.0,0,0,17.478736762642033,78.5544655161032
cl_11135,Wakad,Pune,2,High,0.0,0,0,18.585275159917853,73.80636412418747
cl_11136,Jaipur,Jaipur,0,Low,0.0,0,0,19.997274126612684,78.00527023854063
cl_11137,Bhopal,Bhopal,0,Low,0.0,0,0,20.0059602899991,77.99930977260007
cl_11138,Marine Drive,Mumbai,2,High,0.0,0,0,18.94052309385703,72.82880171544522
cl_11139,Lucknow,Lucknow,0,Low,0.0,0,0,20.005526002595,78.00143673422285
cl_11140,Hinjewadi,Pune,2,High,0.0,0,0,18.5150978189632,73.85832987068366
cl_11141,Manyata Tech Park,Bengaluru,0,Low,0.0,0,0,13.014139496989255,77.63943581412403
cl_11142,Dharampeth,Nagpur,0,Low,0.0,0,0,21.146901815477523,79.07950746662733
cl_11143,Jaipur,Jaipur,0,Low,0.0,0,0,20.008165260890788,77.9994948775897
cl_11144,Miyapur,Hyderabad,0,Low,0.0,0,0,17.503712438146295,78.4031554686441
cl_11145,Lucknow,Lucknow,0,Low,0.0,0,0,19.99385192817241,77.99666728831414
cl_11146,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.635349868881384,77.27459359309357
cl_11147,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.07577519811488,72.8797978492038
cl_11148,Bandra-Worli,Mumbai,2,High,0.0,0,0,19.07840468294361,72.8757519965445
cl_11149,Lower Parel,Mumbai,2,High,0.0,0,0,19.013755830367568,72.84692862685291
cl_11150,Chennai,Chennai,0,Low,0.0,0,0,20.008657472921552,78.00036066242401
cl_11151,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.004030841256583,77.99053213227349
cl_11152,Laxmi Nagar,Delhi,0,Low,0.0,0,0,28.64301568057732,77.2830912327969
cl_11153,Greater Noida,Delhi,0,Low,0.0,0,0,28.4906116632088,77.50226230892557
cl_11154,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.00195425669025,77.99450227980222
cl_11155,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.0029678435932,77.99730603723734
cl_11156,Mehdipatnam,Hyderabad,0,Low,0.0,0,0,17.34165902916546,78.42146490968481
cl_11157,Jaipur,Jaipur,0,Low,0.0,0,0,20.0036977842896,77.9954445997761
cl_11158,Kolkata,Kolkata,0,Low,0.0,0,0,20.00237911003105,78.00536309151326
cl_11159,Connaught Place,Delhi,0,Low,0.0,0,0,28.62688603640004,77.21425794602197
cl_11160,Gittikhadan,Nagpur,0,Low,0.0,0,0,21.13309829717594,79.12128190778968
cl_11161,Wadi Junction,Nagpur,0,Low,0.0,0,0,21.08806644195469,79.0470494319125
cl_11162,Chennai,Chennai,0,Low,0.0,0,0,19.998104219397423,77.99963602187756
cl_11163,Chennai,Chennai,1,Medium,0.0,0,0,19.99216566545525,78.00985922710389
cl_11164,Jaipur,Jaipur,0,Low,0.0,0,0,19.99844975592535,77.99271691742139
cl_11165,Automotive Square,Nagpur,1,Medium,0.0,0,0,21.07588769918037,79.0697602035554
cl_11166,Bhopal,Bhopal,0,Low,0.0,0,0,20.00488137943922,78.00499505372451
cl_11167,Kolkata,Kolkata,0,Low,0.0,0,0,19.99637027999493,78.00437715881229
cl_11168,Jaipur,Jaipur,1,Medium,0.0,0,0,19.99559775283579,78.00267644758001
cl_11169,Greater Noida,Delhi,0,Low,0.0,0,0,28.474404941036568,77.50521337644184
cl_11170,Hebbal Flyover,Bengaluru,0,Low,0.0,0,0,13.030621299187436,77.60077914642655
cl_11171,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.007907061657207,78.00298597389947
cl_11172,Kolkata,Kolkata,0,Low,0.0,0,0,20.002088887454786,77.99144893749698
cl_11173,Jaipur,Jaipur,0,Low,0.0,0,0,19.99276987969565,78.00191269506213
cl_11174,Uppal,Hyderabad,0,Low,0.0,0,0,17.475032074454624,78.56104503721683
cl_11175,Kolkata,Kolkata,0,Low,0.0,0,0,20.00101849622802,78.00742839334363
cl_11176,Andheri-Kurla,Mumbai,2,High,0.0,0,0,19.09152135783972,72.84116020772507
cl_11177,Kolkata,Kolkata,0,Low,0.0,0,0,19.99674290099525,78.006910451352
cl_11178,Jaipur,Jaipur,0,Low,0.0,0,0,19.991431171191767,78.00985549266392
cl_11179,Marine Drive,Mumbai,2,High,0.0,0,0,18.95188096905632,72.81064545296442
cl_11180,Rohini,Delhi,0,Low,0.0,0,0,28.667455321743876,77.45636515569832
cl_11181,Lucknow,Lucknow,0,Low,0.0,0,0,19.99023954944333,78.00037136848293
cl_11182,Banjara Hills,Hyderabad,0,Low,0.0,0,0,17.411733774853598,78.43343447429507
cl_11183,Wadi Junction,Nagpur,0,Low,0.0,0,0,21.08560627721534,79.05559241387054
cl_11184,Khapri,Nagpur,0,Low,0.0,0,0,21.196690843397075,79.09404875143873
cl_11185,Lucknow,Lucknow,0,Low,0.0,0,0,19.99168803874464,77.99571178404662
cl_11186,Bhopal,Bhopal,0,Low,0.0,0,0,19.993692509569165,78.00785393007526
cl_11187,Basavanagudi,Bengaluru,0,Low,0.0,0,0,12.940730671594483,77.54197543495745
cl_11188,Jaipur,Jaipur,0,Low,0.0,0,0,20.00505454654556,77.990124752347
cl_11189,Aundh,Pune,2,High,0.0,0,0,18.555413815587524,73.82890083570383
cl_11190,Wakad,Pune,2,High,0.0,0,0,18.57444932491871,73.81515766860122
cl_11191,Kharadi,Pune,2,High,0.0,0,0,18.54175524204508,73.89124156611078
cl_11192,Lucknow,Lucknow,0,Low,0.0,0,0,20.00308012311224,78.00980263669445
cl_11193,Saket,Delhi,0,Low,0.0,0,0,28.560152342817265,77.20821912335396
cl_11194,Lucknow,Lucknow,0,Low,0.0,0,0,19.99156212120049,77.99079046573104
cl_11195,Gachibowli ORR,Hyderabad,0,Low,0.0,0,0,17.440733599114985,78.3492463536316
cl_11196,Chennai,Chennai,0,Low,0.0,0,0,19.998831127101628,78.0022933267697
cl_11197,Jaipur,Jaipur,0,Low,0.0,0,0,20.00711581619022,77.9956814127815
cl_11198,Hadapsar,Pune,2,High,0.0,0,0,18.494309238947096,73.81389557250215
cl_11199,Basavanagudi,Bengaluru,0,Low,0.0,0,0,12.956223706875155,77.54853666200073
cl_11200,Lucknow,Lucknow,0,Low,0.0,0,0,20.00193838874551,78.00635613594785
cl_11201,Uppal,Hyderabad,0,Low,0.0,0,0,17.466636080948582,78.5670787589397
cl_11202,Khapri,Nagpur,0,Low,0.0,0,0,21.19768500533715,79.08120546530589
cl_11203,Pitampura,Delhi,0,Low,0.0,0,0,28.6997456740662,77.09493931175314
cl_11204,Bhopal,Bhopal,0,Low,0.0,0,0,20.00016436656777,77.99159858605103
cl_11205,Kolkata,Kolkata,0,Low,0.0,0,0,20.00113630049689,77.99170303168941
cl_11206,Chennai,Chennai,0,Low,0.0,0,0,19.99558341323259,78.00172035479609
cl_11207,Chennai,Chennai,0,Low,0.0,0,0,19.997801980756343,77.9952847949995
cl_11208,Goregaon,Mumbai,2,High,0.0,0,0,19.113064499012623,72.88470937477302
cl_11209,Itwari Bazaar,Nagpur,0,Low,0.0,0,0,21.100752336831103,79.09203671421874
cl_11210,Indiranagar,Bengaluru,0,Low,0.0,0,0,12.98621335655071,77.56648951321289
cl_11211,Noida Expressway,Delhi,0,Low,0.0,0,0,28.5382096556456,77.38482126470379
cl_11212,Koramangala,Bengaluru,0,Low,0.0,0,0,12.941238644353998,77.63335757115219
cl_11213,Kolkata,Kolkata,0,Low,0.0,0,0,19.99787326999882,77.99832014456429
cl_11214,India Gate Area,Delhi,0,Low,0.0,0,0,28.605204023402816,77.22130143910645
cl_11215,Koradi Road,Nagpur,0,Low,0.0,0,0,21.168436452411125,79.0823122873621
cl_11216,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.008099423598853,77.99363782629688
cl_11217,Hitech City,Hyderabad,0,Low,0.0,0,0,17.39240135257492,78.48692006846721
cl_11218,Chennai,Chennai,0,Low,0.0,0,0,19.997007458328643,78.0096577627528
cl_11219,Chennai,Chennai,0,Low,0.0,0,0,19.99169096160988,78.00832597246033
cl_11220,Dwarka,Delhi,0,Low,0.0,0,0,28.58916123653747,77.04083548923582
cl_11221,Malleshwaram,Bengaluru,0,Low,0.0,0,0,13.008815990558524,77.58586803751591
cl_11222,Bavdhan,Pune,2,High,0.0,0,0,18.55951466422917,73.78802188365148
cl_11223,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,20.005983233248894,78.00568533963506
cl_11224,Lucknow,Lucknow,0,Low,0.0,0,0,20.00673131789271,77.99589746863644
cl_11225,Gachibowli ORR,Hyderabad,0,Low,0.0,0,0,17.446882212538853,78.35353840494102
cl_11226,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.995227171165418,78.00403297558462
cl_11227,Wardha Road,Nagpur,0,Low,0.0,0,0,21.123379503052256,79.06674378460563
cl_11228,Lucknow,Lucknow,0,Low,0.0,0,0,19.9963911058213,78.0020208957537
cl_11229,Uppal,Hyderabad,0,Low,0.0,0,0,17.4617959064215,78.56433832054425
cl_11230,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.998568269037666,77.9962186522837
cl_11231,Lucknow,Lucknow,0,Low,0.0,0,0,20.00811589754876,78.00245886372166
cl_11232,Electronic City,Bengaluru,0,Low,0.0,0,0,12.887634656997117,77.59983670715584
cl_11233,Secunderabad,Hyderabad,0,Low,0.0,0,0,17.468446431554376,78.52658732561143
cl_11234,Chennai,Chennai,0,Low,0.0,0,0,20.00047223352329,78.00246985136688
cl_11235,Hingna Industrial,Nagpur,0,Low,0.0,0,0,21.103202033588648,79.05819410215825
cl_11236,Bhopal,Bhopal,0,Low,0.0,0,0,20.007362665584704,77.99262101367046
cl_11237,Banjara Hills,Hyderabad,0,Low,0.0,0,0,17.40308398256959,78.44206577401444
cl_11238,Hitech City,Hyderabad,0,Low,0.0,0,0,17.390199916026923,78.49552708164954
cl_11239,Kolkata,Kolkata,0,Low,0.0,0,0,20.004907348982748,77.99880768176506
cl_11240,Chennai,Chennai,0,Low,0.0,0,0,19.998647245232736,78.00022928558991
cl_11241,Ahmedabad,Ahmedabad,0,Low,0.0,0,0,19.99732645529757,77.99569931251395
cl_11242,Jaipur,Jaipur,0,Low,0.0,0,0,19.996800955625964,77.9925342317184
cl_11243,Lucknow,Lucknow,0,Low,0.0,0,0,19.99788731328181,77.99243041977958
cl_11244,LB Nagar,Hyderabad,0,Low,0.0,0,0,17.31805162096801,78.48910698449359
cl_11245,Malleshwaram,Bengaluru,0,Low,0.0,0,0,13.005732031362598,77.57098937094126
cl_11246,Hinjewadi,Pune,2,High,0.0,0,0,18.51485317236836,73.84690246841325
cl_11247,Jaipur,Jaipur,0,Low,0.0,0,0,19.99246999542425,78.00743160735941
cl_11248,Kolkata,Kolkata,0,Low,0.0,0,0,20.005140083990334,77.99133267386641
cl_11249,Jaipur,Jaipur,0,Low,0.0,0,0,20.00512395377121,78.00530633006187
cl_11250,Bhopal,Bhopal,0,Low,0.0,0,0,19.99410512977737,77.99475088857933
cl_11251,Lucknow,Lucknow,0,Low,0.0,0,0,19.996073252715103,77.99118299176027
cl_11252,Goregaon,Mumbai,2,High,0.0,0,0,19.115708380483397,72.88969993879147
cl_11253,Chennai,Chennai,0,Low,0.0,0,0,19.995936050522467,78.00914628302507
cl_11254,Swargate,Pune,2,High,0.0,0,0,18.53563207665687,73.84551121372591
cl_11255,Katraj,Pune,2,High,0.0,0,0,18.49079515518963,73.86992380391032
cl_11256,Bavdhan,Pune,2,High,0.0,0,0,18.560583473407583,73.787867642858
cl_11257,Whitefield,Bengaluru,1,Medium,0.0,0,0,12.977396467954344,77.6451508797205
