location_surrogate_key,location_key,area_name,city_id,city,state,latitude,longitude
2177,LOC02203,Flyover Junction,C086,Saharanpur,Uttar Pradesh,29.964905,77.552296
2178,LOC01826,Station Area,C037,Agra,Uttar Pradesh,27.190814,77.998619
2179,LOC02894,Mahal,C003,Nagpur,Maharashtra,21.138353,79.078371
2180,LOC01669,Hitech City,C015,Hyderabad,Telangana,17.393545,78.494211
2181,LOC02856,Station Area,C095,Jamshedpur,Jharkhand,22.795145,86.19204
2182,LOC01082,Ring Road,C057,Visakhapatnam,Andhra Pradesh,17.697752,83.221027
2183,LOC01455,Market Area,C096,Dhanbad,Jharkhand,23.794527,86.418722
2184,LOC01530,Old City,C004,Nashik,Maharashtra,19.997957,73.786714
2185,LOC02316,Pratap Nagar,C003,Nagpur,Maharashtra,21.14594,79.082767
2186,LOC02967,Highway Junction,C010,Gurugram,Delhi NCR,28.465721,77.012659
2187,LOC00095,Clock Tower Area,C087,Mathura,Uttar Pradesh,27.478223,77.677808
2188,LOC00929,City Center,C034,Kanpur,Uttar Pradesh,26.435696,80.330195
2189,LOC00647,Highway Junction,C078,Bikaner,Rajasthan,28.014744,73.324639
2190,LOC00650,Industrial Area,C060,Navi Mumbai,Maharashtra,19.031854,73.022921
2191,LOC01982,IT Park Area,C106,Silchar,Assam,24.825605,92.778372
2192,LOC02353,City Center,C090,Siliguri,West Bengal,26.726921,88.409573
2193,LOC02303,Railway Crossing,C054,Haridwar,Uttarakhand,29.949541,78.150068
2194,LOC02627,Flyover Junction,C009,Noida,Delhi NCR,28.537237,77.378815
2195,LOC02240,Bus Stand Area,C035,Varanasi,Uttar Pradesh,25.30821,82.993892
2196,LOC01676,Ring Road,C040,Indore,Madhya Pradesh,22.707949,75.866469
2197,LOC02364,IT Park Area,C091,Ujjain,Madhya Pradesh,23.190611,75.756076
2198,LOC02839,Highway Junction,C074,Bhavnagar,Gujarat,21.764186,72.151862
2199,LOC00563,Railway Crossing,C013,Mysuru,Karnataka,12.285407,76.630938
2200,LOC01400,New Colony,C076,Gandhinagar,Gujarat,23.20627,72.624539
2201,LOC02782,Old City,C049,Ludhiana,Punjab,30.899923,75.864984
2202,LOC00178,Highway Junction,C067,Belgaum,Karnataka,15.845585,74.501616
2203,LOC02089,Market Area,C083,Moradabad,Uttar Pradesh,28.851464,78.768366
2204,LOC00537,Station Area,C021,Erode,Tamil Nadu,11.331671,77.715772
2205,LOC00426,Station Area,C046,Kochi,Kerala,9.935717,76.252321
2206,LOC00340,Bus Stand Area,C031,Kota,Rajasthan,25.205868,75.864305
2207,LOC00378,City Center,C108,Nizamabad,Telangana,18.667616,78.082314
2208,LOC02617,IT Park Area,C045,Bhubaneswar,Odisha,20.29579,85.829681
2209,LOC01843,Bus Stand Area,C090,Siliguri,West Bengal,26.727196,88.384289
2210,LOC00349,Ring Road,C077,Junagadh,Gujarat,21.525083,70.462968
2211,LOC02180,Clock Tower Area,C101,Jalandhar,Punjab,31.321226,75.579168
2212,LOC02897,Station Area,C084,Gorakhpur,Uttar Pradesh,26.747973,83.360131
2213,LOC02481,Clock Tower Area,C024,Ahmedabad,Gujarat,23.01037,72.571002
2214,LOC01635,Bypass Road,C104,Ambala,Haryana,30.365218,76.766007
2215,LOC02915,Bypass Road,C109,Tirupati,Andhra Pradesh,13.614946,79.40578
2216,LOC00153,Old City,C063,Jalgaon,Maharashtra,21.014424,75.551933
2217,LOC01995,City Center,C070,Tiruchirappalli,Tamil Nadu,10.779962,78.695985
2218,LOC00862,Flyover Junction,C107,Karimnagar,Telangana,18.427536,79.122322
2219,LOC02710,City Center,C102,Patiala,Punjab,30.344182,76.389475
2220,LOC00730,Station Area,C009,Noida,Delhi NCR,28.527699,77.384553
2221,LOC01651,Flyover Junction,C040,Indore,Madhya Pradesh,22.717422,75.851327
2222,LOC00296,Industrial Area,C061,Amravati,Maharashtra,20.933345,77.755472
2223,LOC02475,Bypass Road,C025,Surat,Gujarat,21.175394,72.823657
2224,LOC02212,City Center,C039,Bhopal,Madhya Pradesh,23.268363,77.408179
2225,LOC02009,City Center,C082,Bareilly,Uttar Pradesh,28.366906,79.442459
2226,LOC02589,Old City,C051,Guwahati,Assam,26.135399,91.748711
2227,LOC02976,Main Road,C039,Bhopal,Madhya Pradesh,23.263015,77.403891
2228,LOC02687,Main Road,C101,Jalandhar,Punjab,31.336019,75.568931
2229,LOC00332,Flyover Junction,C082,Bareilly,Uttar Pradesh,28.36352,79.415594
2230,LOC02655,Highway Junction,C091,Ujjain,Madhya Pradesh,23.192967,75.758595
2231,LOC00779,IT Park Area,C021,Erode,Tamil Nadu,11.331898,77.703033
2232,LOC01042,Main Road,C068,Davangere,Karnataka,14.459832,75.931243
2233,LOC01490,Station Area,C107,Karimnagar,Telangana,18.432689,79.145165
2234,LOC00109,Main Road,C072,Vellore,Tamil Nadu,12.904022,79.130781
2235,LOC02488,Station Area,C098,Rourkela,Odisha,22.266806,84.913454
2236,LOC01102,City Center,C094,Muzaffarpur,Bihar,26.111009,85.387903
2237,LOC02378,Ring Road,C110,Guntur,Andhra Pradesh,16.314474,80.429069
2238,LOC00951,Clock Tower Area,C085,Jhansi,Uttar Pradesh,25.453311,78.574521
2239,LOC02887,Clock Tower Area,C022,Tirupati,Tamil Nadu,13.641029,79.425084
2240,LOC01526,Bus Stand Area,C052,Shillong,Meghalaya,25.57508,91.890147
2241,LOC02787,City Center,C087,Mathura,Uttar Pradesh,27.507156,77.677467
2242,LOC00099,Industrial Area,C011,Faridabad,Delhi NCR,28.402278,77.323417
2243,LOC01772,IT Park Area,C065,Nanded,Maharashtra,19.142258,77.30964
2244,LOC00474,Highway Junction,C025,Surat,Gujarat,21.178016,72.836862
2245,LOC01844,Lajpat Nagar,C008,Delhi,Delhi NCR,28.710278,77.102479
2246,LOC01492,New Colony,C086,Saharanpur,Uttar Pradesh,29.978502,77.549636
2247,LOC01631,Bypass Road,C107,Karimnagar,Telangana,18.421927,79.14013
2248,LOC01462,New Colony,C016,Warangal,Telangana,17.977603,79.597082
2249,LOC02293,Bus Stand Area,C097,Cuttack,Odisha,20.448862,85.886785
2250,LOC01783,IT Park Area,C083,Moradabad,Uttar Pradesh,28.847858,78.776773
2251,LOC01127,Railway Crossing,C065,Nanded,Maharashtra,19.126019,77.320685
2252,LOC00207,IT Park Area,C052,Shillong,Meghalaya,25.588867,91.902577
2253,LOC00641,City Center,C075,Jamnagar,Gujarat,22.461806,70.063394
2254,LOC00044,Main Road,C059,Thane,Maharashtra,19.228853,72.98397
2255,LOC00967,Bypass Road,C061,Amravati,Maharashtra,20.924104,77.764552
2256,LOC00605,Bus Stand Area,C110,Guntur,Andhra Pradesh,16.307475,80.443543
2257,LOC01569,Clock Tower Area,C017,Chennai,Tamil Nadu,13.08537,80.262296
2258,LOC00802,Hebbal,C012,Bengaluru,Karnataka,12.976628,77.600304
2259,LOC01101,Market Area,C099,Kozhikode,Kerala,11.248996,75.773067
2260,LOC00601,New Colony,C046,Kochi,Kerala,9.934774,76.263102
2261,LOC02156,Main Road,C022,Tirupati,Tamil Nadu,13.640153,79.431354
2262,LOC02100,Industrial Area,C075,Jamnagar,Gujarat,22.458334,70.051945
2263,LOC01970,New Colony,C021,Erode,Tamil Nadu,11.334767,77.70233
2264,LOC01567,Bypass Road,C059,Thane,Maharashtra,19.227735,72.971427
2265,LOC00375,Station Area,C101,Jalandhar,Punjab,31.316493,75.590769
2266,LOC02792,Flyover Junction,C081,Agra Rural,Uttar Pradesh,27.250633,78.046829
2267,LOC01762,Station Area,C094,Muzaffarpur,Bihar,26.128472,85.388816
2268,LOC02365,Railway Crossing,C006,Solapur,Maharashtra,17.659968,75.919534
2269,LOC02911,Bypass Road,C063,Jalgaon,Maharashtra,21.015449,75.576312
2270,LOC00208,Highway Junction,C062,Sangli,Maharashtra,16.852011,74.577786
2271,LOC00947,Market Area,C024,Ahmedabad,Gujarat,23.009093,72.575949
2272,LOC02859,Bus Stand Area,C031,Kota,Rajasthan,25.228135,75.851239
2273,LOC01212,Old City,C042,Gwalior,Madhya Pradesh,26.206579,78.172424
2274,LOC02163,City Center,C017,Chennai,Tamil Nadu,13.094638,80.282959
2275,LOC01344,City Center,C075,Jamnagar,Gujarat,22.466996,70.051835
2276,LOC00295,Ring Road,C098,Rourkela,Odisha,22.247146,84.908968
2277,LOC00402,Industrial Area,C089,Durgapur,West Bengal,23.506605,87.299246
2278,LOC02707,Flyover Junction,C067,Belgaum,Karnataka,15.8664,74.496414
2279,LOC02282,Madhapur,C015,Hyderabad,Telangana,17.383897,78.497673
2280,LOC02067,Clock Tower Area,C080,Bharatpur,Rajasthan,27.2213,77.500725
2281,LOC01565,New Colony,C059,Thane,Maharashtra,19.226887,72.993082
2282,LOC02559,Bypass Road,C056,Bilaspur,Chhattisgarh,22.085571,82.141645
2283,LOC00348,Flyover Junction,C089,Durgapur,West Bengal,23.519719,87.320136
2284,LOC02953,Station Area,C075,Jamnagar,Gujarat,22.471548,70.049958
2285,LOC01331,Railway Crossing,C006,Solapur,Maharashtra,17.653367,75.898
2286,LOC01789,Market Area,C040,Indore,Madhya Pradesh,22.725764,75.846902
2287,LOC00451,Old City,C056,Bilaspur,Chhattisgarh,22.080727,82.128439
2288,LOC02681,Bypass Road,C090,Siliguri,West Bengal,26.728486,88.403518
2289,LOC01692,City Center,C078,Bikaner,Rajasthan,28.018919,73.298595
2290,LOC00584,Industrial Area,C050,Amritsar,Punjab,31.627135,74.879654
2291,LOC02585,Bus Stand Area,C073,Thanjavur,Tamil Nadu,10.794148,79.14014
2292,LOC02972,Highway Junction,C060,Navi Mumbai,Maharashtra,19.040003,73.016026
2293,LOC02556,Bypass Road,C107,Karimnagar,Telangana,18.4452,79.14032
2294,LOC00495,Station Area,C110,Guntur,Andhra Pradesh,16.302258,80.446421
2295,LOC02321,Market Area,C098,Rourkela,Odisha,22.250154,84.914086
2296,LOC01516,Highway Junction,C055,Raipur,Chhattisgarh,21.258729,81.64384
2297,LOC01180,Whitefield,C012,Bengaluru,Karnataka,12.983573,77.609478
2298,LOC02489,Clock Tower Area,C090,Siliguri,West Bengal,26.726571,88.403575
2299,LOC01115,Highway Junction,C105,Dibrugarh,Assam,27.451199,94.91495
2300,LOC01810,Industrial Area,C032,Ajmer,Rajasthan,26.436403,74.649017
2301,LOC01186,Flyover Junction,C055,Raipur,Chhattisgarh,21.261843,81.617344
2302,LOC00034,Ring Road,C088,Howrah,West Bengal,22.58305,88.265877
2303,LOC00284,Ring Road,C066,Hubli,Karnataka,15.364902,75.120444
2304,LOC02105,Ring Road,C007,Kolhapur,Maharashtra,16.699283,74.232632
2305,LOC01177,Railway Crossing,C033,Lucknow,Uttar Pradesh,26.858109,80.93231
2306,LOC00990,Clock Tower Area,C109,Tirupati,Andhra Pradesh,13.624269,79.415537
2307,LOC02403,Bypass Road,C046,Kochi,Kerala,9.916503,76.258387
2308,LOC00355,Ring Road,C022,Tirupati,Tamil Nadu,13.619144,79.408585
2309,LOC00030,Bus Stand Area,C021,Erode,Tamil Nadu,11.326567,77.730399
2310,LOC00691,IT Park Area,C083,Moradabad,Uttar Pradesh,28.848956,78.772512
2311,LOC02721,Bus Stand Area,C027,Vadodara,Gujarat,22.296183,73.195962
2312,LOC02126,New Colony,C057,Visakhapatnam,Andhra Pradesh,17.675291,83.227132
2313,LOC02123,Flyover Junction,C044,Ranchi,Jharkhand,23.352189,85.302906
2314,LOC01738,Highway Junction,C081,Agra Rural,Uttar Pradesh,27.246751,78.0453
2315,LOC00872,Clock Tower Area,C045,Bhubaneswar,Odisha,20.295685,85.817589
2316,LOC02969,Flyover Junction,C014,Mangaluru,Karnataka,12.913032,74.846601
2317,LOC00881,Market Area,C033,Lucknow,Uttar Pradesh,26.860666,80.957627
2318,LOC02254,Bypass Road,C052,Shillong,Meghalaya,25.572041,91.906873
2319,LOC00189,Station Area,C080,Bharatpur,Rajasthan,27.221154,77.491441
2320,LOC00466,Flyover Junction,C042,Gwalior,Madhya Pradesh,26.213103,78.173938
2321,LOC02139,Station Area,C060,Navi Mumbai,Maharashtra,19.03132,73.036413
2322,LOC02571,Main Road,C104,Ambala,Haryana,30.384736,76.771598
2323,LOC01460,Old City,C084,Gorakhpur,Uttar Pradesh,26.773462,83.376885
2324,LOC01030,Dadar,C001,Mumbai,Maharashtra,19.090175,72.884697
2325,LOC01181,Bypass Road,C066,Hubli,Karnataka,15.365524,75.138046
2326,LOC01423,New Colony,C068,Davangere,Karnataka,14.478299,75.919157
2327,LOC01002,New Colony,C092,Sagar,Madhya Pradesh,23.824931,78.731029
2328,LOC02487,Flyover Junction,C064,Dhule,Maharashtra,20.89225,74.789273
2329,LOC01599,Station Area,C077,Junagadh,Gujarat,21.535574,70.461387
2330,LOC00381,Industrial Area,C044,Ranchi,Jharkhand,23.357243,85.314803
2331,LOC01493,Main Road,C019,Madurai,Tamil Nadu,9.920681,78.134055
2332,LOC02351,Industrial Area,C097,Cuttack,Odisha,20.45604,85.870891
2333,LOC00996,Bus Stand Area,C076,Gandhinagar,Gujarat,23.214054,72.644674
2334,LOC02127,Railway Crossing,C072,Vellore,Tamil Nadu,12.912977,79.129531
2335,LOC02663,City Center,C102,Patiala,Punjab,30.349368,76.372804
2336,LOC02396,Bus Stand Area,C051,Guwahati,Assam,26.154144,91.742946
2337,LOC02090,Bypass Road,C057,Visakhapatnam,Andhra Pradesh,17.690216,83.210583
2338,LOC01748,Clock Tower Area,C073,Thanjavur,Tamil Nadu,10.782927,79.133896
2339,LOC01226,Station Area,C036,Prayagraj,Uttar Pradesh,25.434388,81.840049
2340,LOC02673,Industrial Area,C028,Jaipur,Rajasthan,26.906059,75.792943
2341,LOC01632,Bus Stand Area,C044,Ranchi,Jharkhand,23.338402,85.319432
2342,LOC00685,Clock Tower Area,C042,Gwalior,Madhya Pradesh,26.212108,78.179943
2343,LOC00884,Bus Stand Area,C044,Ranchi,Jharkhand,23.350795,85.316983
2344,LOC02461,Flyover Junction,C098,Rourkela,Odisha,22.261588,84.912265
2345,LOC02115,Market Area,C094,Muzaffarpur,Bihar,26.118281,85.395463
2346,LOC00141,IT Park Area,C038,Meerut,Uttar Pradesh,28.995602,77.698747
2347,LOC00585,Manish Nagar,C003,Nagpur,Maharashtra,21.158321,79.093069
2348,LOC00849,Clock Tower Area,C055,Raipur,Chhattisgarh,21.245497,81.632052
2349,LOC00469,Flyover Junction,C014,Mangaluru,Karnataka,12.908534,74.870294
2350,LOC02415,Railway Crossing,C052,Shillong,Meghalaya,25.584215,91.899413
2351,LOC02326,Bus Stand Area,C104,Ambala,Haryana,30.37731,76.77947
2352,LOC01429,Industrial Area,C026,Rajkot,Gujarat,22.310644,70.812267
2353,LOC00321,Railway Crossing,C094,Muzaffarpur,Bihar,26.134921,85.398539
2354,LOC02764,Bus Stand Area,C083,Moradabad,Uttar Pradesh,28.849637,78.775038
2355,LOC00836,Clock Tower Area,C079,Alwar,Rajasthan,27.556885,76.623901
2356,LOC01859,Station Area,C070,Tiruchirappalli,Tamil Nadu,10.790328,78.710752
2357,LOC00637,Ring Road,C028,Jaipur,Rajasthan,26.911147,75.801088
2358,LOC01206,Clock Tower Area,C094,Muzaffarpur,Bihar,26.12203,85.389651
2359,LOC02741,Bypass Road,C031,Kota,Rajasthan,25.221366,75.869375
2360,LOC00252,Highway Junction,C052,Shillong,Meghalaya,25.591462,91.895699
2361,LOC02581,City Center,C100,Thrissur,Kerala,10.524865,76.222033
2362,LOC00983,Station Area,C106,Silchar,Assam,24.837509,92.766854
2363,LOC02048,Clock Tower Area,C085,Jhansi,Uttar Pradesh,25.451815,78.567273
2364,LOC02790,IT Park Area,C045,Bhubaneswar,Odisha,20.283024,85.815275
2365,LOC02213,Station Area,C065,Nanded,Maharashtra,19.142391,77.332496
2366,LOC00783,Flyover Junction,C041,Jabalpur,Madhya Pradesh,23.191797,79.976437
2367,LOC01662,Market Area,C097,Cuttack,Odisha,20.448374,85.89556
2368,LOC01114,Bypass Road,C050,Amritsar,Punjab,31.630571,74.886527
2369,LOC01831,Kukatpally,C015,Hyderabad,Telangana,17.382969,78.48064
2370,LOC02586,Ring Road,C032,Ajmer,Rajasthan,26.450763,74.652557
2371,LOC01580,Bus Stand Area,C101,Jalandhar,Punjab,31.334236,75.583033
2372,LOC00713,Clock Tower Area,C102,Patiala,Punjab,30.340631,76.387473
2373,LOC00155,Ring Road,C066,Hubli,Karnataka,15.360436,75.132556
2374,LOC00101,Clock Tower Area,C007,Kolhapur,Maharashtra,16.71281,74.252388
2375,LOC01607,Ring Road,C017,Chennai,Tamil Nadu,13.070144,80.272679
2376,LOC00285,Bus Stand Area,C072,Vellore,Tamil Nadu,12.902424,79.125362
2377,LOC01457,City Center,C061,Amravati,Maharashtra,20.942988,77.765853
2378,LOC02573,Station Area,C078,Bikaner,Rajasthan,28.030833,73.311964
2379,LOC02535,Clock Tower Area,C102,Patiala,Punjab,30.330274,76.397959
2380,LOC00298,Clock Tower Area,C098,Rourkela,Odisha,22.261895,84.914602
2381,LOC02763,City Center,C073,Thanjavur,Tamil Nadu,10.786709,79.143481
2382,LOC00221,Clock Tower Area,C027,Vadodara,Gujarat,22.303921,73.178867
2383,LOC02761,Old City,C083,Moradabad,Uttar Pradesh,28.836962,78.766849
2384,LOC01263,Bandra,C001,Mumbai,Maharashtra,19.07987,72.881517
2385,LOC02862,Railway Crossing,C009,Noida,Delhi NCR,28.536234,77.398842
2386,LOC02334,Bypass Road,C021,Erode,Tamil Nadu,11.331335,77.719792
2387,LOC02854,IT Park Area,C024,Ahmedabad,Gujarat,23.012695,72.559391
2388,LOC02547,Railway Crossing,C091,Ujjain,Madhya Pradesh,23.182403,75.75748
2389,LOC01019,Highway Junction,C086,Saharanpur,Uttar Pradesh,29.957224,77.543389
2390,LOC00655,New Colony,C109,Tirupati,Andhra Pradesh,13.62391,79.407102
2391,LOC02740,Ring Road,C065,Nanded,Maharashtra,19.149243,77.311955
2392,LOC00676,Main Road,C063,Jalgaon,Maharashtra,21.010492,75.573293
2393,LOC00500,New Colony,C052,Shillong,Meghalaya,25.573036,91.879074
2394,LOC02675,Bus Stand Area,C062,Sangli,Maharashtra,16.84941,74.565434
2395,LOC02162,Railway Crossing,C043,Patna,Bihar,25.623447,85.131596
2396,LOC01947,Market Area,C038,Meerut,Uttar Pradesh,28.994019,77.702338
2397,LOC02987,Market Area,C095,Jamshedpur,Jharkhand,22.81325,86.216113
2398,LOC01724,Market Area,C064,Dhule,Maharashtra,20.904607,74.778417
2399,LOC00361,Station Area,C049,Ludhiana,Punjab,30.897886,75.851043
2400,LOC01498,Flyover Junction,C075,Jamnagar,Gujarat,22.469288,70.063145
2401,LOC00535,Flyover Junction,C073,Thanjavur,Tamil Nadu,10.79254,79.140181
2402,LOC00721,Station Area,C059,Thane,Maharashtra,19.208506,72.964623
2403,LOC00421,Old City,C094,Muzaffarpur,Bihar,26.117043,85.382741
2404,LOC01886,Main Road,C031,Kota,Rajasthan,25.225436,75.875255
2405,LOC00046,City Center,C032,Ajmer,Rajasthan,26.449913,74.635053
2406,LOC02993,Industrial Area,C072,Vellore,Tamil Nadu,12.904822,79.126572
2407,LOC01254,Main Road,C014,Mangaluru,Karnataka,12.927461,74.858294
2408,LOC00218,Flyover Junction,C088,Howrah,West Bengal,22.574103,88.26155
2409,LOC01300,Main Road,C097,Cuttack,Odisha,20.452123,85.888303
2410,LOC02869,Main Road,C058,Vijayawada,Andhra Pradesh,16.518543,80.649645
2411,LOC02120,Railway Crossing,C067,Belgaum,Karnataka,15.864509,74.500428
2412,LOC00510,Market Area,C069,Shimoga,Karnataka,13.915648,75.55385
2413,LOC02558,Clock Tower Area,C076,Gandhinagar,Gujarat,23.202234,72.639916
2414,LOC02346,Industrial Area,C070,Tiruchirappalli,Tamil Nadu,10.797289,78.7127
2415,LOC00192,Railway Crossing,C100,Thrissur,Kerala,10.538329,76.214013
2416,LOC00575,Bypass Road,C106,Silchar,Assam,24.828759,92.765403
2417,LOC00570,City Center,C007,Kolhapur,Maharashtra,16.703524,74.232823
2418,LOC02619,Highway Junction,C080,Bharatpur,Rajasthan,27.213299,77.493962
2419,LOC02347,Ring Road,C016,Warangal,Telangana,17.973663,79.598991
2420,LOC01817,Market Area,C006,Solapur,Maharashtra,17.665948,75.913642
2421,LOC00294,Highway Junction,C055,Raipur,Chhattisgarh,21.252098,81.619388
2422,LOC02630,Bus Stand Area,C090,Siliguri,West Bengal,26.723024,88.406386
2423,LOC02446,Industrial Area,C098,Rourkela,Odisha,22.267046,84.90645
2424,LOC00259,Market Area,C050,Amritsar,Punjab,31.638972,74.865768
2425,LOC02044,City Center,C081,Agra Rural,Uttar Pradesh,27.237641,78.048268
2426,LOC01744,City Center,C018,Coimbatore,Tamil Nadu,11.020118,76.966823
2427,LOC01996,Station Area,C089,Durgapur,West Bengal,23.526488,87.303815
2428,LOC01614,Old City,C070,Tiruchirappalli,Tamil Nadu,10.795784,78.708522
2429,LOC01111,Bus Stand Area,C027,Vadodara,Gujarat,22.312294,73.176387
2430,LOC00159,City Center,C070,Tiruchirappalli,Tamil Nadu,10.788045,78.700326
2431,LOC00856,Main Road,C079,Alwar,Rajasthan,27.545932,76.637348
2432,LOC01918,Market Area,C099,Kozhikode,Kerala,11.253017,75.79483
2433,LOC01278,Highway Junction,C054,Haridwar,Uttarakhand,29.938396,78.151991
2434,LOC00471,Industrial Area,C055,Raipur,Chhattisgarh,21.259042,81.641848
2435,LOC01752,Hebbal,C012,Bengaluru,Karnataka,12.960181,77.598345
2436,LOC00642,Bus Stand Area,C073,Thanjavur,Tamil Nadu,10.788647,79.126718
2437,LOC01814,Ring Road,C095,Jamshedpur,Jharkhand,22.810097,86.196657
2438,LOC00709,New Colony,C097,Cuttack,Odisha,20.472219,85.889945
2439,LOC01839,Clock Tower Area,C055,Raipur,Chhattisgarh,21.262042,81.61841
2440,LOC02623,Ring Road,C027,Vadodara,Gujarat,22.295565,73.186662
2441,LOC01640,Flyover Junction,C004,Nashik,Maharashtra,20.004085,73.77615
2442,LOC00969,Ring Road,C054,Haridwar,Uttarakhand,29.936942,78.172637
2443,LOC02395,Market Area,C082,Bareilly,Uttar Pradesh,28.355745,79.429923
2444,LOC02651,Flyover Junction,C083,Moradabad,Uttar Pradesh,28.845612,78.790472
2445,LOC00254,Clock Tower Area,C096,Dhanbad,Jharkhand,23.805575,86.438887
2446,LOC01280,Station Area,C048,Chandigarh,Punjab,30.71984,76.775013
2447,LOC00273,Railway Crossing,C073,Thanjavur,Tamil Nadu,10.798593,79.126075
2448,LOC02800,Highway Junction,C050,Amritsar,Punjab,31.619181,74.859102
2449,LOC02154,Market Area,C074,Bhavnagar,Gujarat,21.750771,72.139337
2450,LOC01426,IT Park Area,C083,Moradabad,Uttar Pradesh,28.824607,78.770045
2451,LOC00119,Main Road,C104,Ambala,Haryana,30.374055,76.775703
2452,LOC00104,Highway Junction,C086,Saharanpur,Uttar Pradesh,29.958418,77.53367
2453,LOC01974,IT Park Area,C050,Amritsar,Punjab,31.624852,74.85841
2454,LOC00911,Connaught Place,C008,Delhi,Delhi NCR,28.715944,77.112386
2455,LOC02074,Highway Junction,C088,Howrah,West Bengal,22.579378,88.252225
2456,LOC02779,Station Area,C084,Gorakhpur,Uttar Pradesh,26.766792,83.370466
2457,LOC01347,IT Park Area,C019,Madurai,Tamil Nadu,9.919811,78.108158
2458,LOC00368,Old City,C059,Thane,Maharashtra,19.232385,72.980023
2459,LOC00795,Station Area,C068,Davangere,Karnataka,14.4712,75.919216
2460,LOC01477,Bypass Road,C091,Ujjain,Madhya Pradesh,23.181187,75.758645
2461,LOC00126,Bypass Road,C082,Bareilly,Uttar Pradesh,28.359829,79.418797
2462,LOC01980,Railway Crossing,C088,Howrah,West Bengal,22.584758,88.259199
2463,LOC01777,Station Area,C109,Tirupati,Andhra Pradesh,13.625959,79.408636
2464,LOC01596,Bypass Road,C023,Kolkata,West Bengal,22.557693,88.35694
2465,LOC01098,IT Park Area,C090,Siliguri,West Bengal,26.730151,88.400924
2466,LOC01720,City Center,C032,Ajmer,Rajasthan,26.445201,74.631839
2467,LOC00890,Bus Stand Area,C089,Durgapur,West Bengal,23.516179,87.311118
2468,LOC02063,Clock Tower Area,C074,Bhavnagar,Gujarat,21.773816,72.147823
2469,LOC01167,Madhapur,C015,Hyderabad,Telangana,17.397186,78.473064
2470,LOC01425,Highway Junction,C081,Agra Rural,Uttar Pradesh,27.25645,78.048666
2471,LOC02677,IT Park Area,C097,Cuttack,Odisha,20.46188,85.880099
2472,LOC01824,Electronic City,C012,Bengaluru,Karnataka,12.965608,77.607641
2473,LOC01858,City Center,C021,Erode,Tamil Nadu,11.335662,77.728496
2474,LOC00315,Market Area,C085,Jhansi,Uttar Pradesh,25.442289,78.556416
2475,LOC02019,Zero Mile,C003,Nagpur,Maharashtra,21.149618,79.094975
2476,LOC01414,City Center,C037,Agra,Uttar Pradesh,27.191321,78.020146
2477,LOC01755,Bus Stand Area,C064,Dhule,Maharashtra,20.911209,74.781165
2478,LOC02453,Highway Junction,C004,Nashik,Maharashtra,19.993782,73.79307
2479,LOC00267,Madhapur,C015,Hyderabad,Telangana,17.393929,78.484428
2480,LOC02842,Bypass Road,C013,Mysuru,Karnataka,12.310708,76.635371
2481,LOC01128,Flyover Junction,C072,Vellore,Tamil Nadu,12.930419,79.129028
2482,LOC00964,Old City,C102,Patiala,Punjab,30.338786,76.390461
2483,LOC02236,Market Area,C031,Kota,Rajasthan,25.213748,75.852725
2484,LOC00430,Main Road,C056,Bilaspur,Chhattisgarh,22.067157,82.125783
2485,LOC00844,Bypass Road,C024,Ahmedabad,Gujarat,23.024095,72.586011
2486,LOC01236,City Center,C055,Raipur,Chhattisgarh,21.256453,81.637347
2487,LOC01179,Station Area,C069,Shimoga,Karnataka,13.920975,75.563189
2488,LOC02820,Highway Junction,C032,Ajmer,Rajasthan,26.451843,74.628166
2489,LOC02974,Highway Junction,C040,Indore,Madhya Pradesh,22.730461,75.868663
2490,LOC01917,Flyover Junction,C011,Faridabad,Delhi NCR,28.401254,77.330318
2491,LOC00979,Ring Road,C100,Thrissur,Kerala,10.525052,76.221691
2492,LOC02885,New Colony,C018,Coimbatore,Tamil Nadu,11.018612,76.950216
2493,LOC00970,Bypass Road,C056,Bilaspur,Chhattisgarh,22.075394,82.141023
2494,LOC01871,Clock Tower Area,C077,Junagadh,Gujarat,21.516962,70.469331
2495,LOC02693,Railway Crossing,C035,Varanasi,Uttar Pradesh,25.318029,82.998825
2496,LOC02051,Industrial Area,C090,Siliguri,West Bengal,26.726366,88.396538
2497,LOC00069,Bypass Road,C049,Ludhiana,Punjab,30.898559,75.869427
2498,LOC02384,New Colony,C058,Vijayawada,Andhra Pradesh,16.495033,80.659235
2499,LOC01124,Bypass Road,C031,Kota,Rajasthan,25.209958,75.873684
2500,LOC02270,Station Area,C088,Howrah,West Bengal,22.582052,88.25813
2501,LOC02765,Market Area,C013,Mysuru,Karnataka,12.286654,76.632622
2502,LOC01224,Bypass Road,C101,Jalandhar,Punjab,31.337893,75.577311
2503,LOC00917,Highway Junction,C016,Warangal,Telangana,17.969058,79.60733
2504,LOC00353,Highway Junction,C094,Muzaffarpur,Bihar,26.126527,85.399477
2505,LOC00557,Flyover Junction,C010,Gurugram,Delhi NCR,28.472302,77.034272
2506,LOC02891,Market Area,C101,Jalandhar,Punjab,31.335786,75.577817
2507,LOC01910,Ring Road,C089,Durgapur,West Bengal,23.506291,87.316798
2508,LOC01478,Main Road,C060,Navi Mumbai,Maharashtra,19.038014,73.031179
2509,LOC01550,Industrial Area,C039,Bhopal,Madhya Pradesh,23.271528,77.414626
2510,LOC00339,City Center,C004,Nashik,Maharashtra,19.985913,73.801032
